,Start,End,product_name,distance,high_estimate,low_estimate,duration,Name_x,Code,Lat_x,Lon_x,Lat_y,Lon_y,Name_y,Nearest_Metro,StopID,ADDRESS,LATITUDE,LONGITUDE,IN_RANGE
134,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
135,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
136,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
137,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
138,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
139,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
140,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
141,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
142,C07,C09,UberX,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
143,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
144,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
145,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
146,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
147,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
148,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
149,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
150,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
151,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
152,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
153,C07,C09,Black SUV,1.61,29.0,23.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
154,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
155,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
156,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
157,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
158,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
159,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
160,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
161,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
162,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
163,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
164,C07,C09,WAV,1.61,8.0,6.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
165,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
166,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
167,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
168,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
169,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
170,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
171,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
172,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
173,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
174,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
175,C07,C09,UberX Car Seat,1.61,19.0,15.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
176,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
177,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
178,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
179,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
180,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
181,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
182,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
183,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
184,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
185,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
186,C07,C09,Black SUV Car Seat,1.61,39.0,31.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
187,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
188,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
189,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
190,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
191,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
192,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
193,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
194,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
195,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
196,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
197,C07,C09,Black Car Seat,1.61,30.0,24.0,480,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
198,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
199,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
200,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
201,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
202,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
203,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
204,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
205,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
206,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
207,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
208,C07,C10,Black,2.74,29.0,23.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
209,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
210,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
211,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
212,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
213,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
214,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
215,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
216,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
217,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
218,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
219,C07,C10,UberXL,2.74,19.0,15.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
220,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
221,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
222,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
223,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
224,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
225,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
226,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
227,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
228,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
229,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
230,C07,C10,Pool,2.74,14.0,10.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
231,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
232,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
233,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
234,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
235,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
236,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
237,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
238,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
239,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
240,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
241,C07,C10,UberX,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
242,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
243,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
244,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
245,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
246,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
247,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
248,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
249,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
250,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
251,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
252,C07,C10,Black SUV,2.74,38.0,30.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
253,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
254,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
255,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
256,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
257,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
258,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
259,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
260,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868651,-77.05439799999999,PENTAGON TRANSIT CTR + BUS BAY U4,Pentagon,6000904.0,,,,
261,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868573,-77.054035,PENTAGON TRANSIT CTR + BUS BAY L5,Pentagon,6000792.0,,,,
262,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.868518,-77.0541,PENTAGON TRANSIT CTR + BUS BAY L4,Pentagon,6000906.0,,,,
263,C07,C10,WAV,2.74,14.0,11.0,600,Pentagon,C07,38.869349,-77.054013,38.869684,-77.053021,PENTAGON TRANSIT CTR + BUS BAY U13,Pentagon,6000800.0,,,,
264,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.869059,-77.053842,PENTAGON TRANSIT CTR + BUS BAY U7,Pentagon,6000930.0,,,,
265,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.869236,-77.05359200000001,PENTAGON TRANSIT CTR + BUS BAY U-9,Pentagon,6001295.0,,,,
266,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.869312,-77.053505,PENTAGON TRANSIT CTR + BUS BAY U10,Pentagon,6000788.0,,,,
267,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.868936,-77.054015,PENTAGON TRANSIT CTR + BUS BAY U6,Pentagon,6000883.0,,,,
268,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.869439,-77.053336,PENTAGON TRANSIT CTR + BUS BAY U11,Pentagon,6000938.0,,,,
269,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.8688,-77.054209,PENTAGON TRANSIT CTR + BUS BAY U5,Pentagon,6000884.0,,,,
270,C07,C10,UberX Car Seat,2.74,26.0,20.0,600,Pentagon,C07,38.869349,-77.054013,38.869578999999995,-77.053157,PENTAGON TRANSIT CTR + BUS BAY U12,Pentagon,6000877.0,,,,
